date_or_day,source_region,source_age_group,target_region,target_age_group,flow_first,flow_reinfection,flow_total
day_1,Seoul,0-18,Seoul,0-18,6.709443290224918,0.0,6.709443290224918
day_1,Seoul,0-18,Seoul,19-49,14.735940508510211,0.0,14.735940508510211
day_1,Seoul,0-18,Seoul,50-64,3.193569667538071,0.0,3.193569667538071
day_1,Seoul,0-18,Seoul,65+,6.306040393712629,0.0,6.306040393712629
day_1,Seoul,0-18,Wonju,0-18,0.07165155255009634,0.0,0.07165155255009634
day_1,Seoul,0-18,Wonju,19-49,0.10810013606099114,0.0,0.10810013606099114
day_1,Seoul,0-18,Wonju,50-64,0.029548877964653254,0.0,0.029548877964653254
day_1,Seoul,0-18,Wonju,65+,0.05243602669827218,0.0,0.05243602669827218
day_1,Seoul,19-49,Seoul,0-18,10.929273218096284,0.0,10.929273218096284
day_1,Seoul,19-49,Seoul,19-49,23.049358273267078,0.0,23.049358273267078
day_1,Seoul,19-49,Seoul,50-64,12.061802497604422,0.0,12.061802497604422
day_1,Seoul,19-49,Seoul,65+,12.468932917078138,0.0,12.468932917078138
day_1,Seoul,19-49,Wonju,0-18,0.11671600167806694,0.0,0.11671600167806694
day_1,Seoul,19-49,Wonju,19-49,0.1690858322900901,0.0,0.1690858322900901
day_1,Seoul,19-49,Wonju,50-64,0.11160324249642005,0.0,0.11160324249642005
day_1,Seoul,19-49,Wonju,65+,0.10368174932573533,0.0,0.10368174932573533
day_1,Seoul,50-64,Seoul,0-18,2.778701915694436,0.0,2.778701915694436
day_1,Seoul,50-64,Seoul,19-49,14.165411838379837,0.0,14.165411838379837
day_1,Seoul,50-64,Seoul,50-64,12.765896597534073,0.0,12.765896597534073
day_1,Seoul,50-64,Seoul,65+,7.609439423715359,0.0,7.609439423715359
day_1,Seoul,50-64,Wonju,0-18,0.02967434073457367,0.0,0.02967434073457367
day_1,Seoul,50-64,Wonju,19-49,0.10391484318252354,0.0,0.10391484318252354
day_1,Seoul,50-64,Wonju,50-64,0.11811795574846955,0.0,0.11811795574846955
day_1,Seoul,50-64,Wonju,65+,0.06327405850090191,0.0,0.06327405850090191
day_1,Seoul,65+,Seoul,0-18,4.495974217629818,0.0,4.495974217629818
day_1,Seoul,65+,Seoul,19-49,11.981102072737839,0.0,11.981102072737839
day_1,Seoul,65+,Seoul,50-64,6.227879955330151,0.0,6.227879955330151
day_1,Seoul,65+,Seoul,65+,14.405196215983926,0.0,14.405196215983926
day_1,Seoul,65+,Wonju,0-18,0.048013451933890935,0.0,0.048013451933890935
