date_or_day,region,age_group,S0,E0,I0,R,S1,E1,I1,active_I,susceptible_total,population
day_8,Wonju,19-49,142152.45591103638,3.029340378402355,8.343604282855306,16.171144302361014,0.0,0.0,0.0,8.343604282855306,142152.45591103638,142180.0
day_8,Wonju,50-64,92195.91619628899,1.982700729556815,5.511956481948831,10.589146499514168,0.0,0.0,0.0,5.511956481948831,92195.91619628899,92214.0
day_8,Wonju,65+,74470.84899363692,2.220233985787576,5.586490827343336,9.344281549963972,0.0,0.0,0.0,5.586490827343336,74470.84899363692,74488.0
day_9,Seoul,0-18,1098631.990036413,34.372355799531334,86.48004811721597,158.15755967020783,0.0,0.0,0.0,86.48004811721597,1098631.990036413,1098911.0
day_9,Seoul,19-49,4150740.36829051,87.58513028868309,239.1310487790539,520.9155304222852,0.0,0.0,0.0,239.1310487790539,4150740.36829051,4151588.0
day_9,Seoul,50-64,2134355.0545456647,45.24739293716026,125.03364904676334,270.6644123511022,0.0,0.0,0.0,125.03364904676334,2134355.0545456647,2134796.0
day_9,Seoul,65+,1918364.0447199508,56.7369910122135,143.7247484440175,269.49354059288044,0.0,0.0,0.0,143.7247484440175,1918364.0447199508,1918834.0
day_9,Wonju,0-18,54773.089757155,1.713658573978169,4.311525133698644,7.885059137320196,0.0,0.0,0.0,4.311525133698644,54773.089757155,54787.0
day_9,Wonju,19-49,142150.97104133278,2.9995398927940244,8.189553615485423,17.839865158932074,0.0,0.0,0.0,8.189553615485423,142150.97104133278,142180.0
day_9,Wonju,50-64,92194.95305400326,1.954492650495549,5.400915550337472,11.691537795903935,0.0,0.0,0.0,5.400915550337472,92194.95305400326,92214.0
day_9,Wonju,65+,74469.75661422494,2.2024964048572,5.579309654768457,10.461579715432638,0.0,0.0,0.0,5.579309654768457,74469.75661422494,74488.0
day_10,Seoul,0-18,1098615.113433087,34.062781225588296,86.37021639353844,175.45356929365101,0.0,0.0,0.0,86.37021639353844,1098615.113433087,1098911.0
day_10,Seoul,19-49,4150697.443646609,86.71720904522996,235.09740416758467,568.7417401780959,0.0,0.0,0.0,235.09740416758467,4150697.443646609,4151588.0
day_10,Seoul,50-64,2134333.051771485,44.62647064866571,122.65061570599082,295.6711421604549,0.0,0.0,0.0,122.65061570599082,2134333.051771485,2134796.0
day_10,Seoul,65+,1918336.1469659945,56.26624946238566,143.34829426132075,298.23849028168394,0.0,0.0,0.0,143.34829426132075,1918336.1469659945,1918834.0
day_10,Wonju,0-18,54772.24836193154,1.6982245104528997,4.306049393947999,8.747364164059924,0.0,0.0,0.0,4.306049393947999,54772.24836193154,54787.0
day_10,Wonju,19-49,142149.5009952035,2.969816075692192,8.051412838785351,19.47777588202916,0.0,0.0,0.0,8.051412838785351,142149.5009952035,142180.0
day_10,Wonju,50-64,92194.0026288487,1.927671479802314,5.297978765517752,12.77172090597143,0.0,0.0,0.0,5.297978765517752,92194.0026288487,92214.0
day_10,Wonju,65+,74468.67363993083,2.1842224965547747,5.564695926243365,11.57744164638633,0.0,0.0,0.0,5.564695926243365,74468.67363993083,74488.0
day_11,Seoul,0-18,1098598.3926404119,33.75218328836111,86.1275637276249,192.7276125723587,0.0,0.0,0.0,86.1275637276249,1098598.3926404119,1098911.0
day_11,Seoul,19-49,4150654.9475332033,85.85471792853905,231.43652785668274,615.7612210116129,0.0,0.0,0.0,231.43652785668274,4150654.9475332033,4151588.0
day_11,Seoul,50-64,2134311.3294219445,44.03558486469922,120.4337278891255,320.20126530165305,0.0,0.0,0.0,120.4337278891255,2134311.3294219445,2134796.0
