date_or_day,region,age_group,new_first_infections,new_reinfections,new_infections_total,new_recoveries,active_infected,active_infected_per_100k,cumulative_first_infections,cumulative_reinfections,cumulative_total_infection_episodes,ever_infected_rate,infection_episode_rate
day_1,Seoul,0-18,25.377617349253757,0.0,25.377617349253757,21.978220000000004,87.91288,8.0,135.26871734904125,0.0,135.26871734904125,0.00012309342371587986,0.00012309342371587986
day_1,Seoul,19-49,65.12308870580605,0.0,65.12308870580605,83.03176000000002,332.12704,8.0,480.28188870614395,0.0,480.28188870614395,0.00011568630815633535,0.00011568630815633535
day_1,Seoul,50-64,34.887331613373306,0.0,34.887331613373306,42.69592,170.78368,8.0,248.36693161306903,0.0,248.36693161306903,0.00011634223205077629,0.00011634223205077629
day_1,Seoul,65+,41.549663775654466,0.0,41.549663775654466,38.37668000000001,153.50672000000003,8.000000000000002,233.4330637755338,0.0,233.4330637755338,0.00012165359993388371,0.00012165359993388371
day_1,Wonju,0-18,1.2652194051325043,0.0,1.2652194051325043,1.09574,4.38296,7.999999999999999,6.743919405133056,0.0,6.743919405133056,0.0001230934237160833,0.0001230934237160833
day_1,Wonju,19-49,2.2302792936561877,0.0,2.2302792936561877,2.8436000000000003,11.3744,7.999999999999999,16.44827929366147,0.0,16.44827929366147,0.00011568630815629112,0.00011568630815629112
day_1,Wonju,50-64,1.5069825863434287,0.0,1.5069825863434287,1.8442800000000004,7.377120000000001,8.0,10.72838258635602,0.0,10.72838258635602,0.00011634223205105536,0.00011634223205105536
day_1,Wonju,65+,1.6129333518798135,0.0,1.6129333518798135,1.4897600000000002,5.95904,7.999999999999999,9.061733351874864,0.0,9.061733351874864,0.00012165359993388014,0.00012165359993388014
day_2,Seoul,0-18,20.301671876225004,0.0,20.301671876225004,17.582576,83.01911267462688,7.554671185803663,155.5703892253805,0.0,155.5703892253805,0.00014156777866941044,0.00014156777866941044
day_2,Seoul,19-49,52.09773538087504,0.0,52.09773538087504,66.425408,298.26317635290303,7.184315407812697,532.3796240864322,0.0,532.3796240864322,0.00012823517749989454,0.00012823517749989454
