date_or_day,region,age_group,new_first_infections,new_reinfections,new_infections_total,new_recoveries,active_infected,active_infected_per_100k,cumulative_first_infections,cumulative_reinfections,cumulative_total_infection_episodes,ever_infected_rate,infection_episode_rate
day_9,Seoul,0-18,43.452893549723676,0.0,43.452893549723676,28.838722512688435,154.23623378653818,14.035370815883923,438.6836318781134,0.0,438.6836318781134,0.00039919850823052404,0.00039919850823052404
day_9,Seoul,19-49,66.09813002163774,0.0,66.09813002163774,59.62303150270965,301.62574630474546,7.265310197079899,995.5271903350949,0.0,995.5271903350949,0.00023979431252212283,0.00023979431252212283
day_9,Seoul,50-64,31.52455496087186,0.0,31.52455496087186,30.306974061846375,152.1001986842738,7.124811864190948,504.8153789816424,0.0,504.8153789816424,0.00023647007909966217,0.00023647007909966217
day_9,Seoul,65+,28.430309107953526,0.0,28.430309107953526,27.82031925066228,139.44776369945106,7.267317740849446,460.0594472519588,0.0,460.0594472519588,0.00023975989963277635,0.00023975989963277635
day_9,Wonju,0-18,2.166375328765215,0.0,2.166375328765215,1.437775297819988,7.689558608898324,14.03537081588392,21.870888670440763,0.0,21.870888670440763,0.0003991985082307986,0.0003991985082307986
day_9,Wonju,19-49,2.2636716664747216,0.0,2.2636716664747216,2.041918085093043,10.3298180382082,7.265310197079899,34.09395535438671,0.0,34.09395535438671,0.00023979431252206152,0.00023979431252206152
day_9,Wonju,50-64,1.361725106830741,0.0,1.361725106830741,1.309130851912362,6.570074012445043,7.124811864190951,21.80585187410179,0.0,21.80585187410179,0.0002364700790997223,0.0002364700790997223
day_9,Wonju,65+,1.1036477698608853,0.0,1.1036477698608853,1.079968324692669,5.413279638803938,7.26731774084945,17.859235403855564,0.0,17.859235403855564,0.00023975989963290147,0.00023975989963290147
day_10,Seoul,0-18,45.89614690733882,0.0,45.89614690733882,30.847246757307637,164.5561056719846,14.974470696169627,484.5797787855845,0.0,484.5797787855845,0.0004409636256126151,0.0004409636256126151
day_10,Seoul,19-49,67.8371002026821,0.0,67.8371002026821,60.3251492609491,305.91647220156864,7.368661635055517,1063.364290538244,0.0,1063.364290538244,0.00025613434920282165,0.00025613434920282165
day_10,Seoul,50-64,31.950238430375176,0.0,31.950238430375176,30.42003973685476,152.87858764629914,7.161273847538553,536.7656174120493,0.0,536.7656174120493,0.00025143649201705894,0.00025143649201705894
day_10,Seoul,65+,28.61559428305535,0.0,28.61559428305535,27.889552739890213,139.8566088619386,7.288624699267296,488.6750415349379,0.0,488.6750415349379,0.0002546729115363486,0.0002546729115363486
day_10,Wonju,0-18,2.2881854860060287,0.0,2.2881854860060287,1.5379117217796647,8.204063260310452,14.974470696169623,24.15907415644324,0.0,24.15907415644324,0.00044096362561270444,0.00044096362561270444
day_10,Wonju,19-49,2.3232264152457662,0.0,2.3232264152457662,2.06596360764164,10.476763112721935,7.368661635055517,36.41718176967697,0.0,36.41718176967697,0.00025613434920296086,0.00025613434920296086
day_10,Wonju,50-64,1.3801128007634529,0.0,1.3801128007634529,1.3140148024890088,6.603697065769203,7.1612738475385544,23.1859646748635,0.0,23.1859646748635,0.00025143649201708523,0.00025143649201708523
day_10,Wonju,65+,1.1108404306762474,0.0,1.1108404306762474,1.0826559277607877,5.429150765990224,7.288624699267297,18.970075834542513,0.0,18.970075834542513,0.0002546729115366571,0.0002546729115366571
day_11,Seoul,0-18,48.42666215997478,0.0,48.42666215997478,32.91122113439692,175.1765173126341,15.940919447765479,533.0064409456681,0.0,533.0064409456681,0.00048503149112682294,0.00048503149112682294
day_11,Seoul,19-49,69.71001797759021,0.0,69.71001797759021,61.18329444031373,310.9596654414821,7.49013788076953,1133.0743085150607,0.0,1133.0743085150607,0.00027292551874489007,0.00027292551874489007
day_11,Seoul,50-64,32.429277848912136,0.0,32.429277848912136,30.57571752925983,153.87720368166694,7.208051901992834,569.1948952609673,0.0,569.1948952609673,0.0002666273008104603,0.0002666273008104603
day_11,Seoul,65+,28.83274719072267,0.0,28.83274719072267,27.971321772387725,140.3422831822674,7.313935607888302,517.5077887258958,0.0,517.5077887258958,0.0002696990926395383,0.0002696990926395383
day_11,Wonju,0-18,2.414346147921477,0.0,2.414346147921477,1.6408126520620905,8.733551537847273,15.940919447765479,26.573420304368483,0.0,26.573420304368483,0.00048503149112688197,0.00048503149112688197
day_11,Wonju,19-49,2.3873684855177766,0.0,2.3873684855177766,2.0953526225443873,10.649478038878117,7.490137880769529,38.80455025518313,0.0,38.80455025518313,0.00027292551874513385,0.00027292551874513385
day_11,Wonju,50-64,1.4008052420744577,0.0,1.4008052420744577,1.3207394131538406,6.646832980903673,7.208051901992835,24.58676991694665,0.0,24.58676991694665,0.00026662730081057813,0.00026662730081057813
day_11,Wonju,65+,1.1192701780052625,0.0,1.1192701780052625,1.0858301531980448,5.44800435560384,7.313935607888303,20.089346012537135,0.0,20.089346012537135,0.0002696990926395813,0.0002696990926395813
day_12,Seoul,0-18,51.04924052406293,0.0,51.04924052406293,35.03530346252682,186.1203613176179,16.93680027933271,584.0556814696174,0.0,584.0556814696174,0.00053148588144956,0.00053148588144956
day_12,Seoul,19-49,71.71829263998971,0.0,71.71829263998971,62.19193308829642,316.7359851820944,7.629273068090917,1204.7926011555828,0.0,1204.7926011555828,0.0002902004247906061,0.0002902004247906061
day_12,Seoul,50-64,32.96239130588245,0.0,32.96239130588245,30.77544073633339,155.10356865210343,7.265498373245191,602.1572865671478,0.0,602.1572865671478,0.0002820678353187601,0.0002820678353187601
day_12,Seoul,65+,29.083334663827507,0.0,29.083334663827507,28.068456636453483,140.91869818753355,7.343975465701231,546.5911233895458,0.0,546.5911233895458,0.0002848558673598372,0.0002848558673598372
day_12,Wonju,0-18,2.54509668261746,0.0,2.54509668261746,1.7467103075694546,9.279164769038012,16.93680027933271,29.118516986978648,0.0,29.118516986978648,0.0005314858814495893,0.0005314858814495893
day_12,Wonju,19-49,2.456146141561671,0.0,2.456146141561671,2.1298956077756235,10.847300448211668,7.629273068090917,41.260696396726416,0.0,41.260696396726416,0.0002902004247905923,0.0002902004247905923
day_12,Wonju,50-64,1.423833449135488,0.0,1.423833449135488,1.3293665961807346,6.699806669904322,7.265498373245193,26.01060336608498,0.0,26.01060336608498,0.0002820678353187692,0.0002820678353187692
