date_or_day,source_region,source_age_group,target_region,target_age_group,flow_first,flow_reinfection,flow_total
2025-09-01,Seoul,0-18,Seoul,0-18,76.95525842094233,0.0,76.95525842094233
2025-09-01,Seoul,0-18,Seoul,19-49,43.680244639928674,0.0,43.680244639928674
2025-09-01,Seoul,0-18,Seoul,50-64,7.981547224426475,0.0,7.981547224426475
2025-09-01,Seoul,0-18,Seoul,65+,2.0004712052409603,0.0,2.0004712052409603
2025-09-01,Seoul,0-18,Wonju,0-18,0.10569291182845128,0.0,0.10569291182845128
2025-09-01,Seoul,0-18,Wonju,19-49,0.04120993090471247,0.0,0.04120993090471247
2025-09-01,Seoul,0-18,Wonju,50-64,0.009497736805411614,0.0,0.009497736805411614
2025-09-01,Seoul,0-18,Wonju,65+,0.0021393102667084667,0.0,0.0021393102667084667
2025-09-01,Seoul,19-49,Seoul,0-18,32.40706553284378,0.0,32.40706553284378
2025-09-01,Seoul,19-49,Seoul,19-49,123.87677580116451,0.0,123.87677580116451
2025-09-01,Seoul,19-49,Seoul,50-64,44.33340173054835,0.0,44.33340173054835
2025-09-01,Seoul,19-49,Seoul,65+,21.292371678771605,0.0,21.292371678771605
2025-09-01,Seoul,19-49,Wonju,0-18,0.044508941822350885,0.0,0.044508941822350885
2025-09-01,Seoul,19-49,Wonju,19-49,0.11687098855664475,0.0,0.11687098855664475
2025-09-01,Seoul,19-49,Wonju,50-64,0.05275505731980233,0.0,0.05275505731980233
2025-09-01,Seoul,19-49,Wonju,65+,0.022770129965195868,0.0,0.022770129965195868
2025-09-01,Seoul,50-64,Seoul,0-18,6.9528364897771295,0.0,6.9528364897771295
2025-09-01,Seoul,50-64,Seoul,19-49,52.08794548747758,0.0,52.08794548747758
2025-09-01,Seoul,50-64,Seoul,50-64,48.65673981044603,0.0,48.65673981044603
2025-09-01,Seoul,50-64,Seoul,65+,29.708147093923227,0.0,29.708147093923227
2025-09-01,Seoul,50-64,Wonju,0-18,0.009549256920845699,0.0,0.009549256920845699
2025-09-01,Seoul,50-64,Wonju,19-49,0.049142138561769876,0.0,0.049142138561769876
2025-09-01,Seoul,50-64,Wonju,50-64,0.05789966475606695,0.0,0.05789966475606695
2025-09-01,Seoul,50-64,Wonju,65+,0.03176998694927976,0.0,0.03176998694927976
2025-09-01,Seoul,65+,Seoul,0-18,1.4353393511092936,0.0,1.4353393511092936
2025-09-01,Seoul,65+,Seoul,19-49,20.447130463565703,0.0,20.447130463565703
2025-09-01,Seoul,65+,Seoul,50-64,24.302788023093438,0.0,24.302788023093438
2025-09-01,Seoul,65+,Seoul,65+,63.71615758301955,0.0,63.71615758301955
2025-09-01,Seoul,65+,Wonju,0-18,0.001971342811310949,0.0,0.001971342811310949
2025-09-01,Seoul,65+,Wonju,19-49,0.01929075353284377,0.0,0.01929075353284377
2025-09-01,Seoul,65+,Wonju,50-64,0.02891939091391356,0.0,0.02891939091391356
2025-09-01,Seoul,65+,Wonju,65+,0.06813826148332369,0.0,0.06813826148332369
2025-09-01,Wonju,0-18,Seoul,0-18,0.08191958528948513,0.0,0.08191958528948513
2025-09-01,Wonju,0-18,Seoul,19-49,0.04649802495202117,0.0,0.04649802495202117
2025-09-01,Wonju,0-18,Seoul,50-64,0.008496430939351155,0.0,0.008496430939351155
2025-09-01,Wonju,0-18,Seoul,65+,0.0021295201248040883,0.0,0.0021295201248040883
2025-09-01,Wonju,0-18,Wonju,0-18,3.735051126066722,0.0,3.735051126066722
2025-09-01,Wonju,0-18,Wonju,19-49,1.4563057840681457,0.0,1.4563057840681457
2025-09-01,Wonju,0-18,Wonju,50-64,0.3356377635589813,0.0,0.3356377635589813
2025-09-01,Wonju,0-18,Wonju,65+,0.07560046442513306,0.0,0.07560046442513306
2025-09-01,Wonju,19-49,Seoul,0-18,0.034497621389018296,0.0,0.034497621389018296
2025-09-01,Wonju,19-49,Seoul,19-49,0.1318679750917229,0.0,0.1318679750917229
2025-09-01,Wonju,19-49,Seoul,50-64,0.04719331672402422,0.0,0.04719331672402422
2025-09-01,Wonju,19-49,Seoul,65+,0.02266592684561593,0.0,0.02266592684561593
2025-09-01,Wonju,19-49,Wonju,0-18,1.5728885731092062,0.0,1.5728885731092062
2025-09-01,Wonju,19-49,Wonju,19-49,4.130069934316268,0.0,4.130069934316268
2025-09-01,Wonju,19-49,Wonju,50-64,1.8642956546401113,0.0,1.8642956546401113
2025-09-01,Wonju,19-49,Wonju,65+,0.8046670121571635,0.0,0.8046670121571635
2025-09-01,Wonju,50-64,Seoul,0-18,0.007401358835189621,0.0,0.007401358835189621
2025-09-01,Wonju,50-64,Seoul,19-49,0.055448100369893116,0.0,0.055448100369893116
2025-09-01,Wonju,50-64,Seoul,50-64,0.0517955501495061,0.0,0.0517955501495061
2025-09-01,Wonju,50-64,Seoul,65+,0.0316245977154814,0.0,0.0316245977154814
2025-09-01,Wonju,50-64,Wonju,0-18,0.3374584179608536,0.0,0.3374584179608536
2025-09-01,Wonju,50-64,Wonju,19-49,1.7366197675619002,0.0,1.7366197675619002
2025-09-01,Wonju,50-64,Wonju,50-64,2.0460994432345596,0.0,2.0460994432345596
2025-09-01,Wonju,50-64,Wonju,65+,1.1227103452559994,0.0,1.1227103452559994
2025-09-01,Wonju,65+,Seoul,0-18,0.0015279320322645238,0.0,0.0015279320322645238
2025-09-01,Wonju,65+,Seoul,19-49,0.021766159744055467,0.0,0.021766159744055467
2025-09-01,Wonju,65+,Seoul,50-64,0.02587054292430641,0.0,0.02587054292430641
2025-09-01,Wonju,65+,Seoul,65+,0.0678264398371509,0.0,0.0678264398371509
2025-09-01,Wonju,65+,Wonju,0-18,0.06966471128358531,0.0,0.06966471128358531
2025-09-01,Wonju,65+,Wonju,19-49,0.6817103385558176,0.0,0.6817103385558176
2025-09-01,Wonju,65+,Wonju,50-64,1.0219739595545905,0.0,1.0219739595545905
2025-09-01,Wonju,65+,Wonju,65+,2.4079182404832618,0.0,2.4079182404832618
2025-09-02,Seoul,0-18,Seoul,0-18,61.55826153612727,0.0,61.55826153612727
2025-09-02,Seoul,0-18,Seoul,19-49,34.94237443819316,0.0,34.94237443819316
2025-09-02,Seoul,0-18,Seoul,50-64,6.384900088244038,0.0,6.384900088244038
2025-09-02,Seoul,0-18,Seoul,65+,1.6002892325606621,0.0,1.6002892325606621
2025-09-02,Seoul,0-18,Wonju,0-18,0.08454616412645362,0.0,0.08454616412645362
2025-09-02,Seoul,0-18,Wonju,19-49,0.032966226451218945,0.0,0.032966226451218945
2025-09-02,Seoul,0-18,Wonju,50-64,0.007597787604564196,0.0,0.007597787604564196
2025-09-02,Seoul,0-18,Wonju,65+,0.0017113543928804853,0.0,0.0017113543928804853
2025-09-02,Seoul,19-49,Seoul,0-18,25.923148809104926,0.0,25.923148809104926
2025-09-02,Seoul,19-49,Seoul,19-49,99.09625552517196,0.0,99.09625552517196
2025-09-02,Seoul,19-49,Seoul,50-64,35.464845682458076,0.0,35.464845682458076
2025-09-02,Seoul,19-49,Seoul,65+,17.032963555760613,0.0,17.032963555760613
2025-09-02,Seoul,19-49,Wonju,0-18,0.03560371490677658,0.0,0.03560371490677658
2025-09-02,Seoul,19-49,Wonju,19-49,0.0934919178400173,0.0,0.0934919178400173
2025-09-02,Seoul,19-49,Wonju,50-64,0.04220181384201844,0.0,0.04220181384201844
2025-09-02,Seoul,19-49,Wonju,65+,0.01821510537709574,0.0,0.01821510537709574
2025-09-02,Seoul,50-64,Seoul,0-18,5.561732048438602,0.0,5.561732048438602
2025-09-02,Seoul,50-64,Seoul,19-49,41.6681845521506,0.0,41.6681845521506
2025-09-02,Seoul,50-64,Seoul,50-64,38.92333323025693,0.0,38.92333323025693
2025-09-02,Seoul,50-64,Seoul,65+,23.765214809981327,0.0,23.765214809981327
2025-09-02,Seoul,50-64,Wonju,0-18,0.007638667806086158,0.0,0.007638667806086158
2025-09-02,Seoul,50-64,Wonju,19-49,0.039311661838754244,0.0,0.039311661838754244
2025-09-02,Seoul,50-64,Wonju,50-64,0.04631728212782405,0.0,0.04631728212782405
2025-09-02,Seoul,50-64,Wonju,65+,0.025414596271282605,0.0,0.025414596271282605
2025-09-02,Seoul,65+,Seoul,0-18,1.1481605933329688,0.0,1.1481605933329688
2025-09-02,Seoul,65+,Seoul,19-49,16.35685181560067,0.0,16.35685181560067
2025-09-02,Seoul,65+,Seoul,50-64,19.441202191768706,0.0,19.441202191768706
2025-09-02,Seoul,65+,Seoul,65+,50.97013176351258,0.0,50.97013176351258
2025-09-02,Seoul,65+,Wonju,0-18,0.0015769219523927864,0.0,0.0015769219523927864
2025-09-02,Seoul,65+,Wonju,19-49,0.015431798486846225,0.0,0.015431798486846225
2025-09-02,Seoul,65+,Wonju,50-64,0.023134289180564063,0.0,0.023134289180564063
2025-09-02,Seoul,65+,Wonju,65+,0.05450762095025085,0.0,0.05450762095025085
2025-09-02,Wonju,0-18,Seoul,0-18,0.06552933951046123,0.0,0.06552933951046123
