date_or_day,total_new_first_infections,total_new_reinfections,total_new_infections,total_active_infected,total_active_infected_per_100k,total_recovered,total_recovered_per_100k,cross_region_flow_share,elderly_new_infections,elderly_active_infected,elderly_active_infected_per_100k,elderly_ever_infected_rate,elderly_reinfection_share
day_1,143.8962199908745,0.0,143.8962199908745,773.42384,8.0,193.35596000000004,2.0000000000000004,0.005353697976476611,34.959065001398294,159.46576000000002,8.0,0.00011753809219050432,0.0
day_2,115.11541042809569,0.0,115.11541042809569,690.6871819954373,7.144203695561671,348.04072800000006,3.600000000000001,0.005353697717111393,27.966810513299624,145.05214050069918,7.276904609526167,0.0001315683444594378,0.0
day_3,103.01090566062024,0.0,103.01090566062024,646.0815058081163,6.682819663879161,486.1781643990875,5.028840739112335,0.00535371100238319,25.169748122520275,138.76488390755873,6.9614886058328125,0.0001441953801930232,0.0
day_4,96.60311150689715,0.0,96.60311150689715,615.1365375826864,6.362736763663105,615.3944655607108,6.365404671888168,0.00535372753823177,23.771051336436773,134.9583669408068,6.770525130450916,0.00015612072458616645,0.0
day_5,92.19781427154837,0.0,92.19781427154837,589.5464522876944,6.0980427217003745,738.4217730772481,7.637952024620788,0.005353739870761586,22.84135656836423,131.82544912824372,6.61335444691042,0.0001675796642700594,0.0
day_6,88.54957975498691,0.0,88.54957975498691,566.4546800767024,5.859190273490431,856.331063534787,8.857560568960864,0.00535374517354733,22.073249628056658,128.81041537457625,6.462097712992494,0.00017865326383302002,0.0
day_7,85.23627641053439,0.0,85.23627641053439,544.8472930621286,5.635691737271803,969.6219995501274,10.029398623658949,0.00535374319494152,21.365917108849704,125.75998514967996,6.309065226274528,0.00018937201228850207,0.0
day_8,82.1127254116935,0.0,82.1127254116935,524.3377471553536,5.423548849028016,1078.5914581625534,11.156536971113312,0.005353734756866305,20.686892259309392,122.6467730991783,6.152883131735781,0.00019975011088933583,0.0
day_9,79.12703352021082,0.0,79.12703352021082,504.7565167829549,5.22100810115142,1183.4590075936237,12.241246740918912,0.0053537210105619884,20.026150056120134,119.48025709871452,5.994026910790856,0.00020979673158395934,0.0
day_10,76.25883250018347,0.0,76.25883250018347,486.01188971580535,5.027120857467288,1284.4103109502148,13.285448361149196,0.005353703113089517,19.380920269757468,116.27870001671762,5.833412766061762,0.0002195196565653665,0.0
day_11,73.4985000961348,0.0,73.4985000961348,468.0422661674568,4.8412499533757,1381.612688893376,14.290872532642654,0.005353682103272153,18.750692253585594,113.06066731712583,5.671972080633527,0.0002289264118478571,0.0
day_12,70.84016080381184,0.0,70.84016080381184,450.79944017943905,4.6628967649038495,1475.221142126867,15.259122523317794,0.005353658866368683,18.135589501347706,109.84273363236933,5.510536362532965,0.00023802458540017122,0.0
day_13,68.27932165685098,0.0,68.27932165685098,434.24244616819396,4.491637559744152,1565.381030162755,16.191701876298563,0.005353634135790917,17.535852783899056,106.63908154590365,5.349817116647669,0.0002468218859787594,0.0
day_14,65.81206812155736,0.0,65.81206812155736,418.33506477530204,4.327097698724177,1652.229519396394,17.090029388247395,0.005353608508555016,16.951685025103828,103.46163894867654,5.190412735557855,0.00025532612414252834,0.0
day_15,63.43478585355395,0.0,63.43478585355395,403.04463980139377,4.168939398624111,1735.8965323514542,17.95544892799223,0.0053535824643186685,16.383212437478655,100.32034052746995,5.032821617755182,0.0002635451737679943,0.0
day_16,61.14406027315303,0.0,61.14406027315303,388.34139875846796,4.016854704230146,1816.505460311733,18.789236807717053,0.005353556383948821,15.830481805210104,97.22339332497965,4.8774554901305285,0.00027148693220191704,0.0
day_17,58.93663672169747,0.0,58.93663672169747,374.19799260202745,3.8705607274999694,1894.1737400634265,19.59260774856308,0.005353530566136603,15.293468068787893,94.17751601409063,4.724651411768426,0.0002791592842197653,0.0
day_18,56.80940164035813,0.0,56.80940164035813,360.5891492400972,3.729796063592735,1969.0133385838321,20.366719894063074,0.005353505241693882,14.77208405479367,91.1881475227199,4.574682240135808,0.00028657007086379106,0.0
day_19,54.75937135190129,0.0,54.75937135190129,347.4913977914945,3.59431793870222,2041.1311684318516,21.112679106781624,0.005353480585679043,14.26618990256946,88.25962740129644,4.427765679669237,0.00029372706301184376,0.0
day_20,52.783683855313946,0.0,52.783683855313946,334.88284310885456,3.463899877809348,2110.6294479901503,21.831542694522064,0.005353456727559676,13.775601539433971,85.39535156388216,4.2840720949190425,0.0003006379391971614,0.0
day_21,50.879592027622095,0.0,50.879592027622095,322.74297885257016,3.338329771190608,2177.6060166119214,22.524322670083937,0.005353433759683292,13.300098125830242,82.59790684224521,4.143731260792045,0.0003073102671631294,0.0
day_22,49.04445763084946,0.0,49.04445763084946,311.05253127861033,3.217408258619081,2242.1546123824355,23.19198862432206,0.005353411744340246,12.839428532926156,79.86918733228103,4.00683819936172,0.0003137514886680887,0.0
day_23,47.275745889760614,0.0,47.275745889760614,299.7933279365902,3.1009473712275555,2304.3651186381576,23.835470276045875,0.005353390719621527,12.393316965833797,77.21049506153034,3.873458230106844,0.00031996890711130036,0.0
day_24,45.57102051633891,0.0,45.57102051633891,288.9481867510034,2.9887693842072767,2364.3237842254753,24.455659750291385,0.005353370704251319,11.96146783298426,74.62262712999393,3.743631341549129,0.0003259696776005056,0.0
