date_or_day,total_new_first_infections,total_new_reinfections,total_new_infections,total_active_infected,total_active_infected_per_100k,total_recovered,total_recovered_per_100k,cross_region_flow_share,elderly_new_infections,elderly_active_infected,elderly_active_infected_per_100k,elderly_ever_infected_rate,elderly_reinfection_share
2026-01-09,166.56350282499838,0.006944124847494664,166.5704469498459,802.6185345404207,8.301978739527042,5660.426576741872,58.549284715525424,0.0032993297596072882,31.17335911447211,146.32427978108097,7.340724668722914,0.0006737992116663818,3.533511107951407e-05
2026-01-10,124.52388207785442,0.005227147290504676,124.52910922514492,807.575534549333,8.353252049218788,5792.6481507662465,59.916934039853196,0.00535943399850478,26.932915763509424,147.93893565042785,7.421727932086629,0.000687310283385378,3.7101894777463714e-05
2026-01-11,125.30740617797568,0.005527876388896384,125.31293405436458,791.0653357105372,8.182476875401587,5925.200016922282,61.28799977949768,0.0053593984917217116,27.156792480920213,147.25736231487852,7.387535095427559,0.0007009336396678064,3.89106958167134e-05
2026-01-12,164.70115261179077,0.007966034139527048,164.7091186459303,768.0111896311474,7.944013617487119,6053.787083979778,62.618055155680516,0.0032976639475231504,31.39067517115802,145.83739298963104,7.3162987710781815,0.0007166809176425899,4.076190969619412e-05
2026-01-13,159.31401652147633,0.00805857280338521,159.3220750942797,764.342971559242,7.906070974582237,6177.120386486108,63.89376760339954,0.0032957516313987575,30.861752510838997,146.38100354614798,7.343570358735216,0.0007321628297847998,4.2655895091006066e-05
2026-01-14,158.39186441658487,0.008385509471701991,158.40024992605657,766.1024247216953,7.924270084270434,6299.103378865527,65.15551296029899,0.0032951545026398965,30.87197255127575,147.39122366955945,7.394250586185245,0.0007476498388594934,4.459218694749567e-05
2026-01-15,158.75572389077834,0.00879278114550003,158.76451667192384,769.3960884775354,7.9583384807743744,6420.828346915538,66.41458941235157,0.0032950500349138456,31.02085241925787,148.49217562760595,7.449482603794366,0.0007632115031442177,4.65700780688566e-05
2026-01-16,159.49185407242348,0.009233285260023575,159.5010873576835,773.1562034680798,7.997231670211559,6542.603422876467,67.6741841614447,0.0032951140399971883,31.203409224799582,149.5937650576929,7.504746601788016,0.0007788647157535735,4.8589553443718885e-05
2026-01-17,119.5589047972524,0.006910409099432377,119.56581520635183,777.0951727963314,8.037974860421489,6664.521646455702,68.9352595746798,0.005358535859630287,26.66432614551048,150.6767289363582,7.559076202257247,0.0007922408665098621,5.0650743709261775e-05
2026-01-18,120.2146991787945,0.00724520101457204,120.22194437980907,760.7441508511748,7.868846151431534,6786.618072782689,70.19817824889068,0.005358550219191033,26.82498812601334,149.37440466694372,7.493741837342071,0.0008056975849955277,5.275382273456066e-05
2026-01-19,157.49679105924324,0.010329481480767752,157.507120540724,738.2402991778993,7.636074928105648,6904.83381258901,71.42095658793254,0.003294207966877871,31.165476526027636,147.3285285554902,7.391105328466259,0.0008213316699915242,5.489900376326e-05
2026-01-20,152.36319054113991,0.010374563693145414,152.37356510483306,734.168288861161,7.593955612862009,7017.957703361644,72.591066790614,0.0032925743574384954,30.561087202057973,147.3600635183736,7.392687359010416,0.0008366625310255362,5.708646012409432e-05
2026-01-21,151.430208026585,0.01071719923012249,151.44092522581514,735.3094384007662,7.605759226669468,7129.701572617068,73.74690257923334,0.003292195222057445,30.497749731661987,147.9172147527186,7.4206382487485,0.000851961584937663,5.931550567619644e-05
2026-01-22,151.71244439114278,0.01115849829419566,151.723602889437,737.9554169894392,7.633128215850593,7241.114952434136,74.89931991167106,0.0032922704582346077,30.578305408538032,148.5972286370157,7.454752851622352,0.0008673010144110536,6.15852173477111e-05
2026-01-23,152.34974047341592,0.011638008107645006,152.36137848152356,741.080068170683,7.665448411010274,7352.500461069854,76.05144895528282,0.0032924921850200194,30.696678726217687,149.298664031302,7.489942118298098,0.0008826997895960879,6.38954048889754e-05
2026-01-24,114.40776812723325,0.00867406532930573,114.41644219256256,744.4026110668739,7.699815522282053,7463.953972398642,77.20428139270847,0.0053579573905884045,26.04731497372825,149.99771114899517,7.525011571085613,0.0008957662131052948,6.624603937467452e-05
2026-01-25,114.97693809300577,0.009036579793168086,114.98597467279893,728.4995882149442,7.535320744340584,7575.5147247500245,78.35822309020135,0.005358001660134049,26.16451301877939,148.30121636803705,7.439902653361425,0.0009088913966739204,6.863715211861596e-05
2026-01-26,150.31649767368395,0.01278011582125808,150.32927778950523,706.7814075890774,7.3106762014377775,7683.337068769262,79.47349612361846,0.003292023412599723,30.49476137214905,145.8747533282398,7.318173046213296,0.0009241887716814204,7.106883363011208e-05
2026-01-27,145.42818260177822,0.0127666120059663,145.4409492137842,702.5806334745755,7.2672250027832135,7786.276664943231,80.53826388328791,0.003290558739341364,29.85277282831678,145.56407346557143,7.302587011309332,0.0009391640628897775,7.35411296795027e-05
2026-01-28,144.50647524717115,0.013116270525920098,144.51959151769708,703.3627350882092,7.275314762350322,7887.861408313429,81.5890175644281,0.0032903096479395978,29.743730720968458,145.80978058810535,7.314913525667472,0.0009540846169269022,7.605321812525419e-05
2026-01-29,144.7354949631768,0.013583585307312683,144.7490785484841,705.5990979836904,7.2984468436730925,7989.094648289504,82.63613542907603,0.003290491866004615,29.77948170454046,146.1989507387926,7.334437222826649,0.000969023066869525,7.860405163414067e-05
