date_or_day,region,age_group,S0,E0,I0,R,S1,E1,I1,active_I,susceptible_total,population
initial_state,Seoul,0-18,1098721.8668713623,0.0,189.13312863779015,0.0,0.0,0.0,0.0,189.13312863779015,1098721.8668713623,1098911.0
initial_state,Seoul,19-49,4150873.471865096,0.0,714.528134903651,0.0,0.0,0.0,0.0,714.528134903651,4150873.471865096,4151588.0
initial_state,Seoul,50-64,2134428.581122144,0.0,367.41887785584083,0.0,0.0,0.0,0.0,367.41887785584083,2134428.581122144,2134796.0
initial_state,Seoul,65+,1918503.7502547917,0.0,330.2497452082702,0.0,0.0,0.0,0.0,330.2497452082702,1918503.7502547917,1918834.0
initial_state,Wonju,0-18,54777.570631544615,0.0,9.42936845538775,0.0,0.0,0.0,0.0,9.42936845538775,54777.570631544615,54787.0
initial_state,Wonju,19-49,142155.52945759054,0.0,24.470542409459004,0.0,0.0,0.0,0.0,24.470542409459004,142155.52945759054,142180.0
initial_state,Wonju,50-64,92198.12908568191,0.0,15.87091431808871,0.0,0.0,0.0,0.0,15.87091431808871,92198.12908568191,92214.0
initial_state,Wonju,65+,74475.17990038687,0.0,12.820099613136744,0.0,0.0,0.0,0.0,12.820099613136744,74475.17990038687,74488.0
2025-09-01,Seoul,0-18,1098650.849797489,71.01707387317957,151.30650291023213,37.82662572755803,0.0,0.0,0.0,151.30650291023213,1098650.849797489,1098911.0
2025-09-01,Seoul,19-49,4150728.670180596,144.80168450045585,571.6225079229208,142.9056269807302,0.0,0.0,0.0,571.6225079229208,4150728.670180596,4151588.0
2025-09-01,Seoul,50-64,2134370.118513925,58.462608218963,293.93510228467267,73.48377557116817,0.0,0.0,0.0,293.93510228467267,2134370.118513925,2134796.0
2025-09-01,Seoul,65+,1918462.3535687595,41.39668603247175,264.1997961666162,66.04994904165405,0.0,0.0,0.0,264.1997961666162,1918462.3535687595,1918834.0
2025-09-01,Wonju,0-18,54774.030024137566,3.540607407051061,7.543494764310201,1.8858736910775502,0.0,0.0,0.0,7.543494764310201,54774.030024137566,54787.0
2025-09-01,Wonju,19-49,142150.57041456838,4.959043022157982,19.5764339275672,4.894108481891801,0.0,0.0,0.0,19.5764339275672,142150.57041456838,142180.0
2025-09-01,Wonju,50-64,92195.60375260358,2.525333078337909,12.696731454470967,3.1741828636177423,0.0,0.0,0.0,12.696731454470967,92195.60375260358,92214.0
2025-09-01,Wonju,65+,74473.57290554041,1.6069948464467254,10.256079690509395,2.564019922627349,0.0,0.0,0.0,10.256079690509395,74473.57290554041,74488.0
2025-09-02,Seoul,0-18,1098594.0394433958,92.31889102990215,156.5537392647755,67.70966005232887,0.37826625727558033,0.0,0.0,156.5537392647755,1098594.417709653,1098911.0
2025-09-02,Seoul,19-49,4150612.8324699793,188.23855286756037,529.6988485885646,255.80107229550708,1.4290562698073022,0.0,0.0,529.6988485885646,4150614.261526249,4151588.0
2025-09-02,Seoul,50-64,2134323.349580294,76.00023774108166,264.3793859372196,131.535958272391,0.7348377557116816,0.0,0.0,264.3793859372196,2134324.0844180495,2134796.0
2025-09-02,Seoul,65+,1918429.2368630674,53.81504870808708,232.0581799495288,118.22940878456075,0.6604994904165404,0.0,0.0,232.0581799495288,1918429.8973625577,1918834.0
