date_or_day,region,age_group,new_first_infections,new_reinfections,new_infections_total,new_recoveries,active_infected,active_infected_per_100k,cumulative_first_infections,cumulative_reinfections,cumulative_total_infection_episodes,ever_infected_rate,infection_episode_rate
2025-12-19,Wonju,0-18,2.484913285866945,2.711197934720828e-05,2.4849403978462923,1.7252069788158284,9.139320770239943,16.681549948418315,38.64858301447384,0.00013328869298770394,38.64871630316683,0.0007054334607566365,0.0007054358936091925
2025-12-19,Wonju,19-49,2.329879225857817,1.8014977586760116e-05,2.3298972408354035,1.9905683546112456,10.164714079107565,7.149187001763655,53.184350276656915,0.00010645006441357681,53.18445672672133,0.0003740635129881623,0.0003740642616874478
2025-12-19,Wonju,50-64,1.3317670797546726,1.0281003977813454e-05,1.3317773607586503,1.2141699361057738,6.142068614279393,6.660668243736735,33.38481503010553,6.333609783360093e-05,33.38487836620336,0.00036203629633358846,0.0003620369831717891
2025-12-19,Wonju,65+,1.0564871609275293,8.33264335206248e-06,1.0564954935708812,1.0275933966910578,5.151044031940916,6.915266931506976,27.827639069451834,5.3305511895818586e-05,27.82769237496373,0.0003735855314876468,0.0003735862471131421
2025-12-20,Seoul,0-18,19.822667815714002,0.0002444219686959779,19.822912237682697,36.66307747073264,194.023335484742,17.65596444887184,795.0312576096039,0.002917910403905257,795.0341755200078,0.0007234719259426868,0.0007234745812172304
2025-12-20,Seoul,19-49,49.36087320302469,0.00042412288544715036,49.36129732591014,59.36095793255593,303.6148812583015,7.313222826019863,1602.3184649618343,0.003532413854772178,1602.321997375689,0.00038595314972531816,0.0003859540005837981
2025-12-20,Seoul,50-64,23.796499156444135,0.00020393979626193748,23.796703096240396,28.438335848112406,144.04763710301344,6.747606661386541,796.6701364242472,0.001670199239630405,796.6718066234868,0.00037318326267439474,0.0003731840450438762
2025-12-20,Seoul,65+,24.99541230718691,0.00021912864006219736,24.995631435826972,26.538498614502497,133.1658172140965,6.939934210780948,741.8440320335794,0.0015922951717599369,741.8456243287512,0.0003866118861942093,0.0003866127160185567
2025-12-20,Wonju,0-18,0.988273392130503,1.2185833428682158e-05,0.9882855779639317,1.8278641540479883,9.673173242603413,17.65596444887184,39.63685640660697,0.0001454745264163861,39.637001881133386,0.0007234719259424127,0.0007234745812169563
2025-12-20,Wonju,19-49,1.6904685513124253,1.452499425590301e-05,1.6904830763066812,2.032942815821513,10.397940214035044,7.3132228260198655,54.874818827956915,0.00012097505866947981,54.874939803015586,0.00038595314972539676,0.0003859540005838767
2025-12-20,Wonju,50-64,1.0279063541492204,8.809321533532153e-06,1.027915163470754,1.2284137228558787,6.222238006730987,6.747606661386544,34.412721384258475,7.214541936713308e-05,34.41279352967784,0.0003731832626744147,0.00037318404504389617
2025-12-20,Wonju,65+,0.9703071093892116,8.506444091022436e-06,0.9703156158333026,1.0302088063881834,5.169418194926516,6.939934210780954,28.797946178834536,6.181195598684102e-05,28.798007990790524,0.000386611886194213,0.00038661271601856035
2025-12-21,Seoul,0-18,20.655622106538193,0.0002861507077046081,20.655908257245898,38.80466709694841,188.81563730754067,17.182068184551856,815.6868797161151,0.0032040611116098652,815.6900837772267,0.0007422683727036267,0.000742271288372968
2025-12-21,Seoul,19-49,51.011125791184234,0.0004844605858092268,51.011610251770044,60.7229762516603,300.6580784336352,7.242001817946173,1653.3295907527208,0.004016874440581405,1653.3336076271614,0.00039824028558535214,0.00039824125313666996
2025-12-21,Seoul,50-64,24.306198348210582,0.0002299939129128119,24.306428342123496,28.809527420602695,142.28360808581292,6.664974455911146,820.9763347716071,0.0019001931525432169,820.9782349647596,0.00038456898681260744,0.00038456987691786924
2025-12-21,Seoul,65+,25.390351983467525,0.00024604025602347314,25.39059802372355,26.633163442819306,132.53638086723396,6.9071311466877265,767.2343840168323,0.00183833542778341,767.2362223522601,0.0003998440636432502,0.0003998450216914335
2025-12-21,Wonju,0-18,1.029800928692959,1.426624979003064e-05,1.029815194942749,1.9346346485206827,9.413539696270426,17.182068184551856,40.66665733529226,0.00015974077620641675,40.66681707606846,0.0007422683727032372,0.0007422712883725786
2025-12-21,Wonju,19-49,1.746984976589819,1.6591387702815382e-05,1.747001567977522,2.079588042807009,10.296678184755873,7.242001817946176,56.62180380456266,0.00013756644637229518,56.62194137100903,0.0003982402855856144,0.0003982412531369323
2025-12-21,Wonju,50-64,1.049923165717891,9.934747247672397e-06,1.0499331004651387,1.2444476013461976,6.146039544773904,6.664974455911146,35.462644549959805,8.208016661480548e-05,35.46272663012642,0.00038456898681284624,0.0003845698769181081
2025-12-21,Wonju,65+,0.9856384338324884,9.551137091940444e-06,0.9856479849695803,1.0338836389853032,5.144983848544756,6.90713114668773,29.783584612669074,7.136309307878146e-05,29.78365597576215,0.00039984406364339324,0.0003998450216915765
2025-12-22,Seoul,0-18,53.808231935415996,0.0008332600405279323,53.809065195456526,37.763127461508134,178.17894843452905,16.214138218156798,869.4951116510201,0.004037321152137797,869.4991489721723,0.0007912334225892908,0.0007912370965184372
2025-12-22,Seoul,19-49,71.27119525389956,0.0007446118321804132,71.27193986573174,60.13161568672704,294.9153545862901,7.1036758605692585,1724.6007860070094,0.004761486272761818,1724.6055474932823,0.0004154074985299624,0.0004154086454371875
2025-12-22,Seoul,50-64,31.71042021260311,0.00032968543900224295,31.710749898042113,28.456721617162582,139.50284984141314,6.534715721849447,852.6867549847811,0.00222987859154546,852.6889848633726,0.0003994230619622583,0.00039942410650168573
2025-12-22,Seoul,65+,27.58293751521687,0.00029397018785705907,27.583231485404728,26.507276173446797,131.72626725362733,6.8649120900310985,794.8173215321731,0.0021323056156404693,794.8194538377887,0.0004142189066548608,0.00041422001790555554
2025-12-22,Wonju,0-18,2.6826481881113553,4.154277993432027e-05,2.6826897308912896,1.8827079392540853,8.883239905581563,16.214138218156794,43.34930552342121,0.00020128355614073702,43.349506806977345,0.0007912334225896874,0.0007912370965188338
2025-12-22,Wonju,19-49,2.440834336451362,2.5500822889798118e-05,2.440859837274252,2.0593356369511744,10.100006338557375,7.10367586056926,59.06263814101112,0.0001630672692620933,59.06280120828038,0.00041540749853011055,0.00041540864543733566
2025-12-22,Wonju,50-64,1.3697536858252417,1.4240992147330632e-05,1.369767926817389,1.229207908954781,6.025922755746249,6.534715721849447,36.83239823578333,9.63211587621361e-05,36.832494556942095,0.00039942306196221107,0.0003994241065016385
2025-12-22,Wonju,65+,1.0707533062440389,1.1411748672942317e-05,1.0707647179927118,1.0289967697089513,5.113535717622367,6.864912090031101,30.854337918921374,8.277484175172377e-05,30.854420693763124,0.00041421890665505013,0.0004142200179057449
2025-12-23,Seoul,0-18,51.13951037867838,0.0008813257889546569,51.14039170446733,35.63578968690581,183.01091063959973,16.65384281707979,920.6346220299602,0.0049186469410924544,920.6395406769012,0.0008377699577399445,0.0008377744336683328
2025-12-23,Seoul,19-49,69.03239098164447,0.0007900413905826554,69.03318102303506,58.983070917258026,298.76269952158896,7.1963475065827565,1793.6331769879907,0.005551527663344474,1793.638728515654,0.00043203544691525046,0.00043203678412107705
2025-12-23,Seoul,50-64,31.00185449155445,0.0003526074775977516,31.00220709903205,27.900569968282625,140.29563650853294,6.571852135217274,883.6886094762012,0.0025824860691432117,883.6911919622704,0.0004139452244974233,0.00041394643420836013
2025-12-23,Seoul,65+,27.200792805744456,0.0003174017584282348,27.201110207502886,26.34525345072547,132.0212108255243,6.88028306906821,822.0181143379305,0.002449707374068704,822.0205640453045,0.00042839459501860526,0.00042839587168317034
2025-12-23,Wonju,0-18,2.5495971512858198,4.3939132467923967e-05,2.549641090418288,1.7766479811163127,9.124140864193507,16.65384281707979,45.898902674700366,0.000245222688608661,45.89914789738898,0.0008377699577399815,0.0008377744336683699
