date_or_day,source_region,source_age_group,target_region,target_age_group,flow_first,flow_reinfection,flow_total
2025-12-01,Wonju,65+,Seoul,65+,0.043409397436794235,0.0,0.043409397436794235
2025-12-01,Wonju,65+,Wonju,0-18,0.04737281698046548,0.0,0.04737281698046548
2025-12-01,Wonju,65+,Wonju,19-49,0.6817103385558176,0.0,0.6817103385558176
2025-12-01,Wonju,65+,Wonju,50-64,0.8993402553029939,0.0,0.8993402553029939
2025-12-01,Wonju,65+,Wonju,65+,1.541084570374155,0.0,1.541084570374155
2025-12-02,Seoul,0-18,Seoul,0-18,41.86163016957888,0.0,41.86163016957888
2025-12-02,Seoul,0-18,Seoul,19-49,34.94237443819316,0.0,34.94237443819316
2025-12-02,Seoul,0-18,Seoul,50-64,5.61876754771174,0.0,5.61876754771174
2025-12-02,Seoul,0-18,Seoul,65+,1.0242165513837989,0.0,1.0242165513837989
2025-12-02,Seoul,0-18,Wonju,0-18,0.05749415540010032,0.0,0.05749415540010032
2025-12-02,Seoul,0-18,Wonju,19-49,0.032966226451218945,0.0,0.032966226451218945
2025-12-02,Seoul,0-18,Wonju,50-64,0.006686119099268851,0.0,0.006686119099268851
2025-12-02,Seoul,0-18,Wonju,65+,0.0010953004362010681,0.0,0.0010953004362010681
2025-12-02,Seoul,19-49,Seoul,0-18,17.62858861179562,0.0,17.62858861179562
2025-12-02,Seoul,19-49,Seoul,19-49,99.09625552517196,0.0,99.09625552517196
2025-12-02,Seoul,19-49,Seoul,50-64,31.209372308283484,0.0,31.209372308283484
2025-12-02,Seoul,19-49,Seoul,65+,10.90143134001607,0.0,10.90143134001607
2025-12-02,Seoul,19-49,Wonju,0-18,0.024211690013628828,0.0,0.024211690013628828
2025-12-02,Seoul,19-49,Wonju,19-49,0.0934919178400173,0.0,0.0934919178400173
2025-12-02,Seoul,19-49,Wonju,50-64,0.0371379628174132,0.0,0.0371379628174132
2025-12-02,Seoul,19-49,Wonju,65+,0.011658025332438956,0.0,0.011658025332438956
2025-12-02,Seoul,50-64,Seoul,0-18,3.7821596046436756,0.0,3.7821596046436756
2025-12-02,Seoul,50-64,Seoul,19-49,41.6681845521506,0.0,41.6681845521506
2025-12-02,Seoul,50-64,Seoul,50-64,34.25287139662734,0.0,34.25287139662734
2025-12-02,Seoul,50-64,Seoul,65+,15.210204418251358,0.0,15.210204418251358
2025-12-02,Seoul,50-64,Wonju,0-18,0.005194543814382779,0.0,0.005194543814382779
2025-12-02,Seoul,50-64,Wonju,19-49,0.039311661838754244,0.0,0.039311661838754244
2025-12-02,Seoul,50-64,Wonju,50-64,0.0407596106628505,0.0,0.0407596106628505
2025-12-02,Seoul,50-64,Wonju,65+,0.016265840960595173,0.0,0.016265840960595173
2025-12-02,Seoul,65+,Seoul,0-18,0.7807867365646982,0.0,0.7807867365646982
2025-12-02,Seoul,65+,Seoul,19-49,16.35685181560067,0.0,16.35685181560067
2025-12-02,Seoul,65+,Seoul,50-64,17.10842682796844,0.0,17.10842682796844
2025-12-02,Seoul,65+,Seoul,65+,32.62188579177594,0.0,32.62188579177594
2025-12-02,Seoul,65+,Wonju,0-18,0.0010723584768328087,0.0,0.0010723584768328087
2025-12-02,Seoul,65+,Wonju,19-49,0.015431798486846225,0.0,0.015431798486846225
2025-12-02,Seoul,65+,Wonju,50-64,0.02035837546251734,0.0,0.02035837546251734
